MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
204278,East,Commercial,2023-06-28 05:00:00,24.59,6.44,5,Faulty,7.18
204279,Central,Residential,2023-06-28 06:00:00,21.12,6.76,10,Faulty,9.81
204280,Central,Residential,2023-06-28 07:00:00,12.78,8.99,60,Active,6.72
204281,West,Residential,2023-06-28 08:00:00,6.48,3.68,0,Active,8.92
204282,Central,Residential,2023-06-28 09:00:00,17.58,8.61,15,Active,8.3
204283,Central,Residential,2023-06-28 10:00:00,9.96,11.14,5,Active,7.91
204284,North,Residential,2023-06-28 11:00:00,13.68,5.37,0,Active,8.43
204285,East,Commercial,2023-06-28 12:00:00,11.57,10.97,0,Active,9.0
204286,North,Residential,2023-06-28 13:00:00,9.9,1.47,0,Active,4.94
204287,East,Residential,2023-06-28 14:00:00,26.53,8.49,15,Active,4.82
204288,South,Commercial,2023-06-28 15:00:00,16.49,8.63,0,Active,5.73
204289,Central,Residential,2023-06-28 16:00:00,13.65,1.54,15,Active,6.82
204290,South,Residential,2023-06-28 17:00:00,17.9,1.64,5,Active,5.3
204291,North,Residential,2023-06-28 18:00:00,20.85,3.68,5,Faulty,8.48
204292,South,Residential,2023-06-28 19:00:00,21.94,9.27,0,Active,8.12
204293,North,Residential,2023-06-28 20:00:00,21.31,8.69,0,Active,7.53
204294,East,Residential,2023-06-28 21:00:00,16.2,9.68,0,Active,9.9
204295,Central,Commercial,2023-06-28 22:00:00,7.93,4.42,5,Faulty,9.9
204296,South,Residential,2023-06-28 23:00:00,16.01,4.85,0,Active,9.36
204297,North,Residential,2023-06-29 00:00:00,6.91,1.14,5,Active,5.93
204298,South,Commercial,2023-06-29 01:00:00,10.15,2.35,5,Active,8.51
204299,East,Residential,2023-06-29 02:00:00,9.85,11.72,0,Active,7.38
204300,Central,Commercial,2023-06-29 03:00:00,12.67,11.73,0,Active,8.52
204301,South,Residential,2023-06-29 04:00:00,27.9,6.37,30,Active,4.91
204302,South,Residential,2023-06-29 05:00:00,16.32,1.41,0,Active,6.95
204303,Central,Residential,2023-06-29 06:00:00,18.7,2.61,60,Active,8.68
204304,North,Residential,2023-06-29 07:00:00,10.94,6.31,5,Active,6.79
204305,East,Residential,2023-06-29 08:00:00,19.17,1.0,5,Active,6.82
204306,South,Residential,2023-06-29 09:00:00,8.12,4.44,5,Active,8.93
204307,North,Commercial,2023-06-29 10:00:00,16.0,4.52,0,Faulty,8.87
204308,East,Residential,2023-06-29 11:00:00,14.22,4.9,15,Active,8.01
204309,South,Commercial,2023-06-29 12:00:00,15.55,11.95,15,Active,7.26
204310,North,Residential,2023-06-29 13:00:00,17.62,3.16,5,Active,7.27
204311,East,Residential,2023-06-29 14:00:00,7.35,9.63,0,Active,7.46
204312,West,Residential,2023-06-29 15:00:00,6.45,7.45,5,Active,10.17
204313,East,Residential,2023-06-29 16:00:00,9.63,11.13,0,Active,8.34
204314,West,Residential,2023-06-29 17:00:00,9.13,11.76,15,Active,8.29
204315,Central,Industrial,2023-06-29 18:00:00,12.64,1.32,0,Active,5.06
204316,South,Commercial,2023-06-29 19:00:00,34.3,1.35,5,Active,4.56
204317,East,Commercial,2023-06-29 20:00:00,25.04,1.74,0,Active,7.27
204318,Central,Residential,2023-06-29 21:00:00,15.96,9.37,0,Active,5.14
204319,Central,Residential,2023-06-29 22:00:00,12.87,6.59,0,Active,5.21
204320,East,Commercial,2023-06-29 23:00:00,19.58,6.94,5,Active,8.09
204321,West,Residential,2023-06-30 00:00:00,21.25,10.41,30,Active,10.41
204322,West,Commercial,2023-06-30 01:00:00,21.8,3.06,0,Active,5.22
204323,East,Industrial,2023-06-30 02:00:00,10.79,1.09,0,Active,8.91
204324,East,Residential,2023-06-30 03:00:00,20.79,8.69,10,Active,9.17
204325,West,Residential,2023-06-30 04:00:00,27.46,1.25,10,Active,10.05
204326,Central,Industrial,2023-06-30 05:00:00,12.83,11.74,0,Active,5.14
204327,West,Industrial,2023-06-30 06:00:00,8.42,2.46,0,Active,10.27
204328,West,Residential,2023-06-30 07:00:00,3.79,9.26,30,Active,8.51
204329,West,Residential,2023-06-30 08:00:00,9.57,11.44,30,Active,8.9
204330,North,Industrial,2023-06-30 09:00:00,10.91,2.95,15,Active,6.58
204331,West,Industrial,2023-06-30 10:00:00,12.25,11.46,10,Active,8.16
204332,North,Industrial,2023-06-30 11:00:00,6.76,9.43,5,Active,8.06
204333,North,Commercial,2023-06-30 12:00:00,5.67,2.16,0,Active,8.36
204334,Central,Residential,2023-06-30 13:00:00,35.53,6.28,5,Active,4.52
204335,East,Industrial,2023-06-30 14:00:00,42.02,4.45,10,Active,4.82
204336,East,Commercial,2023-06-30 15:00:00,25.63,9.66,0,Active,8.07
204337,North,Residential,2023-06-30 16:00:00,38.5,10.33,5,Active,4.78
204338,West,Residential,2023-06-30 17:00:00,13.82,8.59,0,Active,9.97
204339,West,Commercial,2023-06-30 18:00:00,12.31,11.03,0,Active,9.4
204340,North,Residential,2023-06-30 19:00:00,8.94,10.66,5,Active,9.37
204341,South,Residential,2023-06-30 20:00:00,13.73,4.95,10,Active,9.32
204342,West,Industrial,2023-06-30 21:00:00,9.84,4.02,0,Active,10.36
204343,Central,Commercial,2023-06-30 22:00:00,8.99,11.02,30,Active,6.94
204344,Central,Residential,2023-06-30 23:00:00,16.73,1.43,60,Active,7.57
204345,North,Commercial,2023-07-01 00:00:00,10.53,9.92,0,Active,9.4
204346,East,Residential,2023-07-01 01:00:00,15.52,10.5,0,Active,9.33
204347,South,Residential,2023-07-01 02:00:00,9.12,9.49,0,Active,7.08
204348,North,Residential,2023-07-01 03:00:00,21.85,3.25,5,Active,7.7
204349,North,Residential,2023-07-01 04:00:00,9.72,7.42,60,Active,5.08
204350,Central,Residential,2023-07-01 05:00:00,13.21,10.27,0,Active,5.06
204351,North,Commercial,2023-07-01 06:00:00,10.3,2.23,5,Active,9.95
204352,North,Residential,2023-07-01 07:00:00,10.98,2.9,0,Active,4.95
204353,Central,Residential,2023-07-01 08:00:00,15.88,1.95,0,Active,6.6
204354,Central,Residential,2023-07-01 09:00:00,5.41,10.82,10,Active,8.43
204355,North,Commercial,2023-07-01 10:00:00,12.55,9.43,0,Active,9.42
204356,East,Commercial,2023-07-01 11:00:00,14.33,5.42,5,Active,4.79
204357,Central,Residential,2023-07-01 12:00:00,22.33,3.51,0,Active,5.76
204358,West,Residential,2023-07-01 13:00:00,8.0,11.52,0,Active,4.6
204359,West,Residential,2023-07-01 14:00:00,12.03,3.36,10,Active,4.69
204360,South,Commercial,2023-07-01 15:00:00,14.1,2.75,30,Active,8.56
204361,Central,Industrial,2023-07-01 16:00:00,30.72,8.05,0,Active,9.28
204362,West,Residential,2023-07-01 17:00:00,7.21,10.11,0,Active,9.69
204363,South,Residential,2023-07-01 18:00:00,25.6,6.9,10,Active,4.58
204364,West,Commercial,2023-07-01 19:00:00,17.14,3.41,30,Active,5.32
204365,East,Residential,2023-07-01 20:00:00,13.52,5.98,0,Active,7.53
204366,Central,Industrial,2023-07-01 21:00:00,9.39,7.64,10,Active,10.07
204367,East,Industrial,2023-07-01 22:00:00,15.36,5.56,0,Active,10.1
204368,West,Industrial,2023-07-01 23:00:00,7.72,6.62,0,Active,9.73
204369,North,Commercial,2023-07-02 00:00:00,7.03,7.34,0,Active,9.3
204370,West,Residential,2023-07-02 01:00:00,7.83,1.93,5,Active,9.65
204371,Central,Residential,2023-07-02 02:00:00,10.62,7.32,0,Active,6.06
204372,North,Residential,2023-07-02 03:00:00,25.97,6.69,0,Active,10.28
204373,North,Residential,2023-07-02 04:00:00,9.54,6.22,15,Active,6.8
204374,West,Residential,2023-07-02 05:00:00,8.18,11.25,30,Active,8.53
204375,West,Residential,2023-07-02 06:00:00,11.85,6.37,0,Active,5.78
204376,West,Residential,2023-07-02 07:00:00,21.41,8.75,0,Active,5.39
204377,East,Commercial,2023-07-02 08:00:00,18.37,10.72,10,Active,7.56
204378,East,Residential,2023-07-02 09:00:00,13.37,1.72,0,Active,9.87
204379,South,Industrial,2023-07-02 10:00:00,18.27,11.3,10,Active,6.74
204380,East,Residential,2023-07-02 11:00:00,12.93,3.6,0,Active,6.93
204381,Central,Residential,2023-07-02 12:00:00,10.02,10.34,60,Active,7.14
204382,South,Residential,2023-07-02 13:00:00,17.1,7.61,5,Active,7.4
204383,South,Residential,2023-07-02 14:00:00,12.58,2.36,0,Faulty,5.32
204384,West,Residential,2023-07-02 15:00:00,25.97,8.66,30,Active,5.47
204385,Central,Residential,2023-07-02 16:00:00,19.94,5.82,0,Active,9.26
204386,South,Residential,2023-07-02 17:00:00,52.47,10.47,0,Active,7.58
204387,Central,Commercial,2023-07-02 18:00:00,15.94,11.74,10,Active,6.54
204388,Central,Residential,2023-07-02 19:00:00,22.42,6.88,0,Active,5.12
204389,West,Residential,2023-07-02 20:00:00,26.91,7.18,0,Active,5.72
204390,East,Residential,2023-07-02 21:00:00,17.1,1.76,0,Active,8.99
204391,East,Industrial,2023-07-02 22:00:00,9.14,8.53,30,Active,6.49
204392,West,Industrial,2023-07-02 23:00:00,23.53,7.03,0,Active,4.92
204393,North,Residential,2023-07-03 00:00:00,17.02,4.2,10,Active,8.45
204394,Central,Residential,2023-07-03 01:00:00,9.64,1.74,0,Active,7.7
204395,East,Industrial,2023-07-03 02:00:00,10.62,6.59,5,Faulty,5.31
204396,West,Residential,2023-07-03 03:00:00,9.98,10.52,60,Active,5.37
204397,West,Commercial,2023-07-03 04:00:00,14.47,9.66,10,Active,4.68
204398,East,Industrial,2023-07-03 05:00:00,30.2,2.56,0,Active,8.05
204399,South,Residential,2023-07-03 06:00:00,20.52,4.6,5,Faulty,8.33
204400,South,Residential,2023-07-03 07:00:00,21.42,2.42,0,Active,4.63
204401,North,Residential,2023-07-03 08:00:00,15.51,1.56,10,Active,8.58
204402,North,Residential,2023-07-03 09:00:00,32.08,5.7,5,Active,6.51
204403,South,Commercial,2023-07-03 10:00:00,15.29,10.29,10,Active,9.15
204404,Central,Residential,2023-07-03 11:00:00,11.83,11.9,15,Active,8.72
204405,East,Residential,2023-07-03 12:00:00,13.81,9.62,5,Active,8.65
204406,North,Industrial,2023-07-03 13:00:00,20.05,5.44,0,Active,4.89
204407,South,Commercial,2023-07-03 14:00:00,13.95,6.38,10,Active,4.78
204408,Central,Residential,2023-07-03 15:00:00,2.4,4.25,10,Active,7.99
204409,North,Commercial,2023-07-03 16:00:00,8.31,10.24,60,Active,5.81
204410,West,Commercial,2023-07-03 17:00:00,7.5,5.62,5,Active,9.11
204411,South,Residential,2023-07-03 18:00:00,22.24,10.77,30,Faulty,4.52
204412,North,Residential,2023-07-03 19:00:00,23.79,9.02,0,Active,5.93
204413,East,Commercial,2023-07-03 20:00:00,9.18,1.32,0,Active,7.97
204414,West,Commercial,2023-07-03 21:00:00,11.75,3.77,0,Active,8.59
204415,South,Industrial,2023-07-03 22:00:00,21.51,8.61,5,Active,8.53
204416,Central,Residential,2023-07-03 23:00:00,13.79,9.43,30,Active,7.68
204417,West,Residential,2023-07-04 00:00:00,15.98,4.36,0,Active,6.88
204418,North,Residential,2023-07-04 01:00:00,16.95,3.58,10,Active,5.79
204419,West,Commercial,2023-07-04 02:00:00,7.52,10.73,10,Active,6.1
204420,East,Residential,2023-07-04 03:00:00,8.79,7.42,15,Active,4.8
204421,West,Commercial,2023-07-04 04:00:00,25.5,2.01,5,Active,6.62
204422,East,Residential,2023-07-04 05:00:00,19.26,3.62,0,Active,8.44
204423,West,Residential,2023-07-04 06:00:00,29.2,9.46,30,Active,8.43
204424,South,Commercial,2023-07-04 07:00:00,9.96,7.6,30,Active,9.05
204425,South,Residential,2023-07-04 08:00:00,11.24,10.78,15,Active,7.98
204426,Central,Industrial,2023-07-04 09:00:00,4.58,7.17,0,Active,8.33
204427,Central,Residential,2023-07-04 10:00:00,18.49,7.92,0,Active,9.4
204428,West,Residential,2023-07-04 11:00:00,24.41,8.83,0,Active,7.45
204429,East,Residential,2023-07-04 12:00:00,8.28,10.51,0,Active,6.94
204430,West,Residential,2023-07-04 13:00:00,38.9,1.07,10,Active,5.35
204431,West,Residential,2023-07-04 14:00:00,7.02,3.94,0,Active,7.64
204432,East,Commercial,2023-07-04 15:00:00,6.68,1.21,60,Active,9.65
204433,West,Residential,2023-07-04 16:00:00,22.46,10.46,15,Active,9.54
204434,South,Residential,2023-07-04 17:00:00,37.48,9.04,30,Active,9.85
204435,Central,Industrial,2023-07-04 18:00:00,26.43,7.39,60,Active,7.78
204436,West,Residential,2023-07-04 19:00:00,17.25,6.52,15,Active,7.03
204437,Central,Residential,2023-07-04 20:00:00,16.66,1.86,0,Active,10.02
204438,South,Residential,2023-07-04 21:00:00,13.24,4.51,0,Active,6.24
204439,Central,Commercial,2023-07-04 22:00:00,20.0,1.23,30,Active,7.74
204440,North,Industrial,2023-07-04 23:00:00,21.17,5.08,10,Active,8.78
204441,South,Commercial,2023-07-05 00:00:00,25.96,8.76,60,Active,7.88
204442,North,Commercial,2023-07-05 01:00:00,13.05,6.13,0,Active,9.33
204443,West,Residential,2023-07-05 02:00:00,8.97,4.96,60,Active,8.33
204444,Central,Commercial,2023-07-05 03:00:00,6.36,8.81,15,Active,6.4
204445,East,Residential,2023-07-05 04:00:00,8.58,8.19,15,Faulty,9.47
204446,East,Industrial,2023-07-05 05:00:00,20.68,11.73,60,Active,8.21
204447,Central,Residential,2023-07-05 06:00:00,12.75,1.15,0,Active,4.86
204448,East,Commercial,2023-07-05 07:00:00,24.71,3.37,15,Active,6.48
204449,East,Industrial,2023-07-05 08:00:00,24.25,6.3,0,Active,7.01
204450,North,Commercial,2023-07-05 09:00:00,9.46,5.08,0,Active,7.68
204451,North,Residential,2023-07-05 10:00:00,8.55,10.32,60,Faulty,10.45
204452,East,Residential,2023-07-05 11:00:00,8.56,10.31,30,Active,5.41
204453,North,Commercial,2023-07-05 12:00:00,9.39,9.91,0,Active,7.2
204454,East,Residential,2023-07-05 13:00:00,11.99,3.23,5,Active,8.04
204455,North,Residential,2023-07-05 14:00:00,16.46,6.16,0,Active,5.27
204456,East,Residential,2023-07-05 15:00:00,16.2,5.24,0,Active,10.2
204457,West,Residential,2023-07-05 16:00:00,13.76,5.44,60,Active,9.11
204458,West,Residential,2023-07-05 17:00:00,11.01,8.24,30,Active,9.35
204459,North,Residential,2023-07-05 18:00:00,18.33,8.34,5,Active,8.12
204460,North,Industrial,2023-07-05 19:00:00,8.99,6.21,0,Active,7.66
204461,Central,Commercial,2023-07-05 20:00:00,7.76,2.63,30,Active,9.44
204462,West,Residential,2023-07-05 21:00:00,18.62,4.58,60,Active,6.7
204463,West,Commercial,2023-07-05 22:00:00,12.32,7.99,10,Active,9.65
204464,West,Industrial,2023-07-05 23:00:00,7.85,8.65,0,Active,9.14
204465,North,Residential,2023-07-06 00:00:00,14.05,6.79,5,Active,7.27
204466,Central,Residential,2023-07-06 01:00:00,10.85,9.56,60,Active,9.21
204467,South,Residential,2023-07-06 02:00:00,14.6,4.33,10,Active,5.52
204468,East,Commercial,2023-07-06 03:00:00,10.98,6.62,5,Active,5.97
204469,East,Residential,2023-07-06 04:00:00,23.73,9.41,15,Active,5.7
204470,East,Residential,2023-07-06 05:00:00,18.15,5.84,60,Active,7.3
204471,North,Industrial,2023-07-06 06:00:00,19.88,4.64,0,Active,7.81
204472,East,Residential,2023-07-06 07:00:00,25.73,10.59,0,Active,5.8
204473,Central,Residential,2023-07-06 08:00:00,20.92,11.93,30,Active,8.97
204474,East,Industrial,2023-07-06 09:00:00,8.38,3.87,15,Active,4.87
204475,West,Residential,2023-07-06 10:00:00,22.77,8.47,30,Active,7.82
204476,Central,Residential,2023-07-06 11:00:00,10.12,6.2,0,Active,10.2
204477,East,Industrial,2023-07-06 12:00:00,58.52,6.21,30,Active,5.37
204478,North,Industrial,2023-07-06 13:00:00,4.59,11.83,0,Active,7.13
204479,East,Residential,2023-07-06 14:00:00,24.52,8.97,30,Active,7.79
204480,Central,Residential,2023-07-06 15:00:00,10.17,9.89,15,Active,10.43
204481,East,Residential,2023-07-06 16:00:00,4.0,3.59,0,Active,8.02
204482,North,Residential,2023-07-06 17:00:00,17.58,6.08,0,Active,8.72
204483,South,Commercial,2023-07-06 18:00:00,31.39,6.87,5,Active,6.01
204484,Central,Residential,2023-07-06 19:00:00,13.77,10.5,0,Active,6.22
204485,Central,Commercial,2023-07-06 20:00:00,14.44,7.83,15,Active,9.61
204486,North,Residential,2023-07-06 21:00:00,15.38,11.9,0,Active,7.45
204487,North,Industrial,2023-07-06 22:00:00,32.2,7.23,0,Active,8.56
204488,East,Residential,2023-07-06 23:00:00,12.67,6.02,0,Active,5.97
204489,Central,Commercial,2023-07-07 00:00:00,34.48,4.19,30,Active,6.82
204490,North,Residential,2023-07-07 01:00:00,10.63,8.54,0,Active,6.95
204491,Central,Commercial,2023-07-07 02:00:00,23.84,3.72,30,Active,5.43
204492,East,Residential,2023-07-07 03:00:00,17.47,10.06,30,Active,6.71
204493,Central,Residential,2023-07-07 04:00:00,21.35,2.06,0,Active,8.04
204494,North,Residential,2023-07-07 05:00:00,16.74,3.92,60,Active,5.98
204495,North,Residential,2023-07-07 06:00:00,10.38,9.9,30,Active,7.27
204496,South,Residential,2023-07-07 07:00:00,11.86,2.04,0,Active,6.5
204497,North,Commercial,2023-07-07 08:00:00,22.79,1.67,60,Active,9.48
204498,East,Residential,2023-07-07 09:00:00,4.12,4.24,0,Active,8.22
204499,North,Residential,2023-07-07 10:00:00,18.45,6.82,60,Active,5.42
204500,Central,Commercial,2023-07-07 11:00:00,9.13,7.02,30,Active,7.01
204501,South,Residential,2023-07-07 12:00:00,3.34,2.36,15,Active,5.58
204502,South,Residential,2023-07-07 13:00:00,13.56,10.7,30,Faulty,8.38
204503,West,Commercial,2023-07-07 14:00:00,23.45,7.63,60,Active,7.32
204504,West,Residential,2023-07-07 15:00:00,7.6,4.82,30,Active,8.36
204505,East,Residential,2023-07-07 16:00:00,21.8,3.89,60,Active,8.16
204506,Central,Residential,2023-07-07 17:00:00,5.05,1.62,10,Active,7.84
204507,North,Commercial,2023-07-07 18:00:00,21.58,1.94,15,Active,8.87
204508,South,Residential,2023-07-07 19:00:00,11.86,2.92,60,Active,8.35
204509,Central,Commercial,2023-07-07 20:00:00,2.84,1.29,10,Active,9.01
204510,South,Commercial,2023-07-07 21:00:00,13.2,11.67,10,Active,6.23
204511,South,Commercial,2023-07-07 22:00:00,5.82,1.84,0,Active,9.48
204512,West,Residential,2023-07-07 23:00:00,16.04,4.47,5,Active,7.87
204513,East,Industrial,2023-07-08 00:00:00,15.21,10.5,0,Active,6.81
204514,West,Commercial,2023-07-08 01:00:00,5.52,4.53,30,Active,5.75
204515,East,Commercial,2023-07-08 02:00:00,8.59,3.08,0,Active,9.59
204516,North,Residential,2023-07-08 03:00:00,24.34,11.85,0,Active,8.61
204517,South,Residential,2023-07-08 04:00:00,13.77,8.67,0,Active,6.32
204518,West,Residential,2023-07-08 05:00:00,23.31,4.28,60,Active,6.2
204519,West,Commercial,2023-07-08 06:00:00,28.85,2.43,0,Active,9.33
204520,East,Residential,2023-07-08 07:00:00,14.17,2.47,0,Active,5.75
204521,North,Industrial,2023-07-08 08:00:00,21.55,11.47,60,Active,6.86
204522,West,Residential,2023-07-08 09:00:00,9.1,8.89,10,Active,4.77
204523,South,Industrial,2023-07-08 10:00:00,11.73,9.34,60,Active,7.83
204524,Central,Industrial,2023-07-08 11:00:00,9.79,6.64,0,Active,8.16
204525,South,Commercial,2023-07-08 12:00:00,8.83,10.45,30,Active,6.41
204526,East,Residential,2023-07-08 13:00:00,37.99,7.19,60,Active,7.28
204527,North,Commercial,2023-07-08 14:00:00,15.2,11.89,15,Faulty,7.36
204528,Central,Residential,2023-07-08 15:00:00,15.24,11.9,10,Active,7.85
204529,North,Residential,2023-07-08 16:00:00,8.06,6.52,10,Active,5.83
204530,Central,Commercial,2023-07-08 17:00:00,15.19,5.95,0,Active,5.41
204531,East,Industrial,2023-07-08 18:00:00,11.08,1.99,10,Active,9.94
204532,North,Residential,2023-07-08 19:00:00,7.32,7.46,0,Active,6.29
204533,North,Industrial,2023-07-08 20:00:00,16.62,8.27,30,Active,5.08
204534,North,Residential,2023-07-08 21:00:00,17.99,7.21,0,Active,10.24
204535,North,Commercial,2023-07-08 22:00:00,14.47,11.32,30,Active,7.44
204536,East,Residential,2023-07-08 23:00:00,12.34,2.3,60,Active,7.73
204537,South,Industrial,2023-07-09 00:00:00,17.38,4.58,0,Active,4.91
204538,South,Residential,2023-07-09 01:00:00,6.77,4.59,30,Active,7.72
204539,Central,Residential,2023-07-09 02:00:00,10.98,4.58,30,Active,7.89
204540,East,Residential,2023-07-09 03:00:00,19.77,10.84,0,Active,8.77
204541,West,Residential,2023-07-09 04:00:00,12.31,6.82,5,Active,7.87
204542,North,Commercial,2023-07-09 05:00:00,9.23,8.7,15,Active,9.76
204543,Central,Residential,2023-07-09 06:00:00,18.75,4.57,10,Active,6.81
204544,South,Industrial,2023-07-09 07:00:00,17.95,7.96,0,Active,9.06
204545,East,Commercial,2023-07-09 08:00:00,18.52,3.05,0,Active,8.8
204546,West,Residential,2023-07-09 09:00:00,11.19,10.61,30,Active,7.83
204547,West,Residential,2023-07-09 10:00:00,7.55,9.57,15,Active,4.78
204548,West,Commercial,2023-07-09 11:00:00,17.22,8.56,0,Faulty,7.33
204549,East,Industrial,2023-07-09 12:00:00,18.52,2.77,30,Active,6.43
204550,Central,Commercial,2023-07-09 13:00:00,4.94,4.79,0,Active,5.53
204551,Central,Residential,2023-07-09 14:00:00,6.22,1.83,0,Active,5.04
204552,Central,Residential,2023-07-09 15:00:00,28.18,1.33,0,Active,5.44
204553,South,Residential,2023-07-09 16:00:00,18.96,8.19,0,Active,7.74
204554,West,Industrial,2023-07-09 17:00:00,19.51,4.81,0,Active,8.64
204555,North,Residential,2023-07-09 18:00:00,13.15,1.65,0,Active,6.71
204556,West,Residential,2023-07-09 19:00:00,9.33,10.35,30,Active,6.01
204557,West,Residential,2023-07-09 20:00:00,15.78,9.32,0,Active,10.37
204558,North,Commercial,2023-07-09 21:00:00,35.24,4.19,60,Active,10.28
204559,Central,Commercial,2023-07-09 22:00:00,7.98,10.27,0,Active,10.01
204560,North,Industrial,2023-07-09 23:00:00,24.93,2.91,15,Faulty,7.78
204561,West,Residential,2023-07-10 00:00:00,4.44,9.08,5,Active,5.46
204562,Central,Residential,2023-07-10 01:00:00,10.35,1.87,0,Active,7.31
204563,East,Residential,2023-07-10 02:00:00,6.38,3.97,15,Faulty,10.31
204564,Central,Residential,2023-07-10 03:00:00,12.62,4.43,0,Active,6.31
204565,South,Industrial,2023-07-10 04:00:00,18.58,7.72,0,Active,6.8
204566,East,Residential,2023-07-10 05:00:00,11.14,9.56,60,Active,5.18
204567,South,Industrial,2023-07-10 06:00:00,10.17,5.37,0,Faulty,8.39
204568,Central,Residential,2023-07-10 07:00:00,28.2,3.68,0,Faulty,6.5
204569,South,Residential,2023-07-10 08:00:00,34.04,2.7,5,Active,10.35
204570,South,Commercial,2023-07-10 09:00:00,3.07,11.8,0,Active,6.15
204571,Central,Residential,2023-07-10 10:00:00,15.03,1.46,30,Active,7.86
204572,South,Residential,2023-07-10 11:00:00,20.18,5.71,5,Active,8.45
204573,West,Residential,2023-07-10 12:00:00,23.57,10.04,10,Active,5.51
204574,South,Commercial,2023-07-10 13:00:00,10.98,8.45,30,Active,7.58
204575,East,Residential,2023-07-10 14:00:00,15.17,3.88,10,Active,6.33
204576,South,Residential,2023-07-10 15:00:00,14.52,7.78,10,Active,9.42
204577,South,Residential,2023-07-10 16:00:00,28.77,1.16,30,Active,8.36
204578,East,Residential,2023-07-10 17:00:00,15.3,11.91,0,Active,6.75
204579,South,Industrial,2023-07-10 18:00:00,10.14,11.1,60,Active,5.15
204580,West,Residential,2023-07-10 19:00:00,17.21,1.85,5,Active,4.9
204581,East,Commercial,2023-07-10 20:00:00,8.75,6.52,0,Active,9.24
204582,North,Industrial,2023-07-10 21:00:00,17.84,4.73,10,Active,8.88
204583,South,Residential,2023-07-10 22:00:00,3.83,10.5,30,Active,5.5
204584,East,Residential,2023-07-10 23:00:00,7.44,9.89,15,Active,5.56
204585,North,Residential,2023-07-11 00:00:00,5.69,2.28,60,Faulty,6.96
204586,West,Commercial,2023-07-11 01:00:00,21.72,5.25,15,Active,8.56
204587,East,Commercial,2023-07-11 02:00:00,17.19,10.79,15,Active,7.85
204588,East,Commercial,2023-07-11 03:00:00,18.59,3.02,0,Active,7.2
204589,Central,Industrial,2023-07-11 04:00:00,30.34,2.78,0,Active,8.35
204590,Central,Residential,2023-07-11 05:00:00,14.69,3.5,0,Active,8.67
204591,South,Residential,2023-07-11 06:00:00,4.41,6.5,60,Active,6.25
204592,West,Residential,2023-07-11 07:00:00,14.7,10.99,30,Active,4.99
204593,East,Industrial,2023-07-11 08:00:00,7.96,11.38,0,Active,9.84
204594,West,Residential,2023-07-11 09:00:00,19.64,10.26,15,Active,4.65
204595,South,Commercial,2023-07-11 10:00:00,18.05,2.19,0,Active,7.34
204596,East,Residential,2023-07-11 11:00:00,19.31,9.49,60,Active,4.58
204597,West,Residential,2023-07-11 12:00:00,7.39,9.16,0,Active,9.8
204598,Central,Residential,2023-07-11 13:00:00,6.9,8.41,0,Active,5.03
204599,East,Industrial,2023-07-11 14:00:00,11.78,2.95,0,Active,10.22
204600,South,Residential,2023-07-11 15:00:00,11.85,3.71,0,Active,7.21
204601,West,Commercial,2023-07-11 16:00:00,5.5,9.55,5,Active,7.45
204602,West,Commercial,2023-07-11 17:00:00,6.52,1.99,0,Active,4.64
204603,Central,Residential,2023-07-11 18:00:00,24.04,5.33,5,Active,9.71
204604,East,Residential,2023-07-11 19:00:00,25.68,11.04,0,Active,9.7
204605,West,Residential,2023-07-11 20:00:00,25.54,8.36,0,Active,4.84
204606,East,Industrial,2023-07-11 21:00:00,11.73,6.42,10,Active,4.97
204607,Central,Commercial,2023-07-11 22:00:00,8.88,2.67,15,Active,10.08
204608,East,Residential,2023-07-11 23:00:00,20.71,2.25,10,Active,6.74
204609,North,Industrial,2023-07-12 00:00:00,12.22,11.18,0,Active,5.56
204610,North,Commercial,2023-07-12 01:00:00,25.4,3.51,0,Active,6.5
204611,North,Commercial,2023-07-12 02:00:00,8.17,6.82,30,Active,9.03
204612,Central,Residential,2023-07-12 03:00:00,8.48,6.66,0,Active,9.7
204613,North,Residential,2023-07-12 04:00:00,10.26,10.94,0,Active,9.8
204614,East,Residential,2023-07-12 05:00:00,11.35,11.57,5,Faulty,7.88
204615,East,Residential,2023-07-12 06:00:00,25.16,8.19,60,Active,10.12
204616,East,Industrial,2023-07-12 07:00:00,28.92,1.93,0,Active,4.96
204617,North,Residential,2023-07-12 08:00:00,9.12,5.64,0,Faulty,8.01
204618,West,Industrial,2023-07-12 09:00:00,12.38,1.2,15,Faulty,5.84
204619,East,Residential,2023-07-12 10:00:00,8.46,4.94,5,Active,10.13
204620,North,Residential,2023-07-12 11:00:00,9.29,5.1,15,Active,5.48
204621,East,Residential,2023-07-12 12:00:00,13.73,1.19,60,Active,5.88
204622,South,Residential,2023-07-12 13:00:00,23.24,5.59,0,Active,7.45
204623,West,Commercial,2023-07-12 14:00:00,12.61,6.56,15,Active,10.01
204624,East,Commercial,2023-07-12 15:00:00,9.66,1.3,0,Faulty,8.68
204625,Central,Residential,2023-07-12 16:00:00,29.44,4.78,30,Active,9.96
204626,West,Residential,2023-07-12 17:00:00,13.46,3.83,0,Active,9.76
204627,Central,Residential,2023-07-12 18:00:00,12.31,8.95,0,Active,10.13
